customerID,gender,SeniorCitizen,Partner,Dependents,zip,Country
"7632-YUTXB","Female","No","Yes","Yes","06002","US"
"7633-MVPUY","Male","No","Yes","No","78747","US"
"7634-HLQJR","Female","No","Yes","Yes","08028","US"
"7634-WSWDB","Female","No","No","Yes","14420","US"
"7636-OWBPG","Male","Yes","No","No","28786","US"
"7636-PEPNS","Female","No","Yes","Yes","29360","US"
"7636-XUHWW","Male","No","No","No","17044","US"
"7638-QVMVY","Female","No","No","No","36869","US"
"7639-LIAYI","Male","No","No","No","27203","US"
"7639-OPLNG","Male","No","Yes","Yes","53092","US"
"7639-SUPCW","Female","No","No","No","73115","US"
"7641-EUYET","Male","Yes","Yes","Yes","48813","US"
"7641-TQFHN","Male","No","No","Yes","32952","US"
"7643-RCHXS","Female","No","Yes","Yes","34481","US"
"7644-OMVMY","Male","No","Yes","Yes","41091","US"
"7647-GYYKX","Female","No","Yes","Yes","53172","US"
"7649-PHJVR","Male","No","No","No","63501","US"
"7649-SIJJF","Male","No","Yes","No","10543","US"
"7654-YWJUF","Male","No","Yes","No","19007","US"
"7657-DYEPJ","Male","Yes","No","No","19008","US"
"7658-UYUQS","Male","Yes","Yes","No","31326","US"
"7660-HDPJV","Female","No","No","No","17015","US"
"7661-CPURM","Male","No","No","No","07724","US"
"7663-CUXZB","Male","No","Yes","No","52241","US"
"7663-RGWBC","Male","No","No","No","99202","US"
"7663-YJHSN","Female","No","Yes","No","08085","US"
"7663-ZTEGJ","Male","No","No","Yes","60450","US"
"7665-NKLAV","Female","No","Yes","Yes","21158","US"
"7665-TOALD","Female","No","No","No","32305","US"
"7665-VIGUD","Male","No","No","No","19040","US"
"7666-WKRON","Female","No","No","No","19014","US"
"7668-XCFYV","Female","Yes","Yes","No","32713","US"
"7669-LCRSD","Male","No","Yes","Yes","45237","US"
"7670-ZBPOQ","Female","No","Yes","No","98264","US"
"7672-VFMXZ","Male","No","Yes","No","20017","US"
"7673-BQGKU","Female","No","Yes","Yes","78752","US"
"7673-LPRNY","Female","No","No","No","34972","US"
"7674-YTAFD","Female","No","No","No","31312","US"
"7675-OZCZG","Female","Yes","No","No","35950","US"
"7677-SJJJK","Male","No","Yes","Yes","35205","US"
"7682-AZNDK","Male","No","Yes","Yes","43607","US"
"7683-CBDKJ","Male","No","Yes","Yes","64052","US"
"7684-XSZIY","Male","No","Yes","Yes","44087","US"
"7688-AWMDX","Male","No","Yes","No","17225","US"
"7690-KPNCU","Male","No","Yes","Yes","71105","US"
"7691-KGKGP","Male","No","Yes","Yes","55410","US"
"7691-XVTZH","Female","No","Yes","No","30577","US"
"7693-LCKZL","Male","No","Yes","Yes","48207","US"
"7693-QPEFS","Male","Yes","No","No","29201","US"
"7694-VLBWQ","Male","No","Yes","No","37212","US"
"7695-PKLCZ","Female","No","No","No","53913","US"
"7696-AMHOD","Female","No","Yes","Yes","42103","US"
"7696-CFTAT","Male","No","Yes","Yes","27896","US"
"7698-YFGEZ","Male","No","No","No","93630","US"
"7703-ZEKEF","Male","No","No","No","26062","US"
"7706-DZNKK","Male","No","No","No","99004","US"
"7706-YLMQA","Female","No","No","No","59714","US"
"7707-PYBBH","Male","No","No","No","40215","US"
"7710-JSYOA","Female","No","Yes","Yes","35126","US"
"7711-GQBZC","Female","No","Yes","Yes","19963","US"
"7711-YIJWC","Male","No","Yes","Yes","49002","US"
"7714-YXSMB","Female","No","No","No","15241","US"
"7716-YTYHG","Female","No","Yes","Yes","11411","US"
"7717-BICXI","Male","No","Yes","Yes","18976","US"
"7718-RXDGG","Male","No","Yes","No","33487","US"
"7718-UPSKJ","Female","No","Yes","No","98177","US"
"7721-DVEKZ","Female","No","No","No","95138","US"
"7721-JXEAW","Male","No","Yes","No","48081","US"
"7722-CVFXN","Male","No","Yes","Yes","95827","US"
"7722-VJRQD","Male","No","Yes","Yes","92865","US"
"7727-SHVZV","Female","No","No","No","08057","US"
"7729-JTEEC","Male","No","Yes","Yes","77303","US"
"7729-XBTWX","Male","No","Yes","Yes","74112","US"
"7730-CLDSV","Female","No","Yes","Yes","49037","US"
"7730-IUTDZ","Male","No","No","No","20018","US"
"7733-UDMTP","Female","Yes","No","No","33405","US"
"7734-DBOAI","Female","No","Yes","Yes","82070","US"
"7739-LAXOG","Female","No","Yes","Yes","31024","US"
"7740-BTPUX","Male","Yes","Yes","No","35633","US"
"7740-KKCXF","Male","No","Yes","No","41071","US"
"7742-MYPGI","Female","No","Yes","Yes","50125","US"
"7743-EXURX","Male","No","Yes","Yes","97058","US"
"7746-AWNQW","Female","No","No","No","28037","US"
"7746-QYVCO","Male","No","Yes","Yes","73521","US"
"7748-UMTRK","Female","Yes","No","Yes","07522","US"
"7750-EYXWZ","Female","No","No","No","35010","US"
"7752-XUSCI","Female","No","No","No","01440","US"
"7753-USQYQ","Male","No","No","No","50208","US"
"7754-IXRMC","Female","No","No","No","02879","US"
"7758-UJWYS","Male","No","Yes","Yes","32796","US"
"7758-XKCBS","Male","No","No","No","79065","US"
"7760-OYPDY","Female","No","No","No","07650","US"
"7762-ONLJY","Female","No","Yes","Yes","15239","US"
"7762-URZQH","Male","No","Yes","No","31721","US"
"7764-BDPEE","Male","No","No","Yes","49307","US"
"7765-LWVVH","Female","No","Yes","Yes","33167","US"
"7766-CLTIC","Female","No","No","No","48314","US"
"7767-UXAGJ","Male","No","No","No","33606","US"
"7771-CFQRQ","Female","No","Yes","Yes","33525","US"
"7771-ZONAT","Male","No","No","No","98310","US"
"7774-OJSXI","Male","No","No","No","02492","US"
"7776-QGYJC","Female","No","Yes","Yes","71201","US"
"7776-QWNFX","Male","Yes","Yes","No","63108","US"
"7777-UNYHB","Female","No","Yes","Yes","97801","US"
"7779-LGOVN","Male","Yes","Yes","No","27591","US"
"7779-ORAEL","Male","Yes","Yes","No","38863","US"
"7780-OTDSO","Male","No","Yes","No","36701","US"
"7781-EWARA","Male","No","Yes","Yes","43616","US"
"7781-HVGMK","Female","No","Yes","Yes","93103","US"
"7783-YKGDV","Female","No","No","No","43202","US"
"7785-RDVIG","Female","No","Yes","Yes","18504","US"
"7786-WBJYI","Female","No","No","No","11426","US"
"7787-BNTZM","Male","No","No","No","10567","US"
"7789-CRUVC","Female","Yes","Yes","No","04011","US"
"7789-HKSBS","Female","Yes","Yes","No","40047","US"
"7794-JASDG","Male","No","No","No","94019","US"
"7795-CFOCW","Male","No","No","No","91501","US"
"7797-EJMDP","Female","No","No","No","27312","US"
"7798-JVXYM","Female","No","No","No","22206","US"
"7799-DSEWS","Male","No","No","No","28461","US"
"7799-LGRDP","Female","No","No","No","98686","US"
"7801-CEDNV","Male","No","Yes","No","01945","US"
"7801-KICAO","Female","No","No","No","80403","US"
"7802-EFKNY","Male","No","Yes","No","95965","US"
"7803-XOCCZ","Female","No","Yes","Yes","79902","US"
"7808-DVWEP","Male","No","Yes","No","35805","US"
"7811-JIVPF","Female","No","No","No","99403","US"
"7812-FZHPE","Female","No","Yes","Yes","33432","US"
"7813-TKCVO","Female","No","Yes","No","33434","US"
"7813-ZGGAW","Male","Yes","No","No","73129","US"
"7814-LEEVE","Female","No","Yes","No","92808","US"
"7815-PDTHL","Male","No","No","No","53083","US"
"7816-VGHTO","Female","No","Yes","Yes","92377","US"
"7817-BOQPW","Female","No","No","No","34275","US"
"7817-OMJNA","Male","No","No","No","48846","US"
"7820-ZYGNY","Male","No","No","No","28139","US"
"7821-DPRQE","Male","No","Yes","No","37069","US"
"7823-JSOAG","Male","No","No","No","10037","US"
"7824-PANSQ","Male","No","No","No","44067","US"
"7825-ECJRF","Female","No","No","No","63020","US"
"7825-GKXMW","Female","No","No","No","44202","US"
"7826-VVKWT","Female","Yes","Yes","Yes","55744","US"
"7831-QGOXH","Female","No","No","No","89408","US"
"7833-PKIHD","Male","No","Yes","Yes","24151","US"
"7838-LAZFO","Male","No","Yes","No","29532","US"
"7839-NUIAA","Female","No","Yes","Yes","30728","US"
"7839-QRKXN","Female","No","No","No","74135","US"
"7841-FCRQD","Female","No","Yes","No","29506","US"
"7841-TZDMQ","Male","No","No","No","44131","US"
"7845-URHJN","Female","No","Yes","No","76009","US"
"7850-THJMU","Female","No","Yes","Yes","70124","US"
"7850-VWJUU","Female","No","No","No","74804","US"
"7851-FLGGQ","Male","No","No","No","73130","US"
"7851-WZEKY","Female","No","No","No","29340","US"
"7852-LECYP","Male","Yes","Yes","No","63141","US"
"7853-GVUDZ","Female","No","Yes","Yes","99212","US"
"7853-OETYL","Female","No","Yes","No","78703","US"
"7853-WNZSY","Male","No","No","No","68106","US"
"7854-EDSSA","Male","No","No","No","18020","US"
"7854-EKTJL","Female","No","No","Yes","33572","US"
"7854-FOKSF","Male","No","No","No","66047","US"
"7855-DIWPO","Female","No","No","No","32829","US"
"7856-GANIL","Male","Yes","Yes","No","25701","US"
"7858-GTZSP","Female","No","No","No","67226","US"
"7860-KSUGX","Male","No","Yes","Yes","31906","US"
"7860-UXCRM","Male","No","Yes","Yes","44654","US"
"7861-UVUFT","Female","No","Yes","No","43078","US"
"7868-BGSZA","Male","No","Yes","No","31503","US"
"7868-TMWMZ","Female","Yes","Yes","No","60106","US"
"7869-ZYDST","Male","No","Yes","No","28043","US"
"7872-BAAZR","Female","No","Yes","Yes","84054","US"
"7872-RDDLZ","Female","Yes","No","No","48505","US"
"7873-CVMAW","Male","No","No","No","45371","US"
"7874-ECPQJ","Female","No","No","Yes","52317","US"
"7876-AEHIG","Female","No","No","Yes","42223","US"
"7876-BEUTG","Female","No","No","No","14206","US"
"7876-DNYAP","Female","No","Yes","Yes","44113","US"
"7878-JGDKK","Male","No","No","No","76067","US"
"7878-RTCZG","Female","No","No","No","10990","US"
"7879-CGSFV","Male","No","No","No","49301","US"
"7880-XSOJX","Male","No","No","No","91011","US"
"7881-EVUAD","Female","No","No","No","39213","US"
"7881-INRLC","Male","No","No","No","31069","US"
"7883-ROJOC","Female","No","Yes","No","38242","US"
"7890-VYYWG","Male","Yes","Yes","No","61455","US"
"7892-POOKP","Female","No","Yes","No","27617","US"
"7892-QVYKW","Female","No","Yes","Yes","27886","US"
"7893-IXHRQ","Male","No","No","No","06840","US"
"7895-VONWT","Female","No","No","No","06905","US"
"7898-PDWQE","Male","No","Yes","No","94503","US"
"7901-HXJVA","Male","No","No","No","48532","US"
"7901-IIDQV","Male","No","No","No","97754","US"
"7901-TBKJX","Male","Yes","No","No","28630","US"
"7903-CMPEY","Male","Yes","Yes","No","91361","US"
"7905-NJMXS","Male","Yes","Yes","No","34691","US"
"7905-TVXTA","Female","No","No","No","90715","US"
"7908-QCBCA","Female","No","Yes","No","53149","US"
"7909-FIOIY","Female","No","Yes","Yes","43725","US"
"7912-SYRQT","Female","No","No","No","19061","US"
"7916-VCCPB","Female","No","Yes","Yes","44116","US"
"7919-ZODZZ","Female","No","Yes","Yes","36265","US"
"7921-BEPCI","Female","No","No","No","90069","US"
"7921-LMDFQ","Male","Yes","No","No","66605","US"
"7923-IYJWY","Male","Yes","No","No","74021","US"
"7924-GJZFI","Female","Yes","Yes","No","44641","US"
"7925-PNRGI","Female","No","Yes","Yes","14051","US"
"7926-IJOOU","Male","No","No","No","55075","US"
"7927-AUXBZ","Female","No","No","No","41015","US"
"7928-VJYAB","Male","No","Yes","Yes","17104","US"
"7929-DMBCV","Female","No","Yes","No","12144","US"
"7929-SKFGK","Male","No","Yes","No","10552","US"
"7931-PXHFC","Male","No","No","No","44511","US"
"7932-WPTDS","Female","Yes","Yes","No","76082","US"
"7938-OUHIO","Male","No","No","No","73018","US"
"7940-UQQUG","Female","No","Yes","Yes","34286","US"
"7941-RCJOW","Male","No","No","No","53589","US"
"7943-RQCHR","Female","No","No","No","39648","US"
"7945-HLKEA","Female","No","No","No","36092","US"
"7945-PRBVF","Male","No","No","No","64130","US"
"7950-XWOVN","Male","No","No","No","80904","US"
"7951-QKZPL","Female","No","Yes","Yes","06067","US"
"7951-VRDVK","Female","No","No","No","29341","US"
"7952-OBOYL","Male","No","No","No","92106","US"
"7954-MLBUN","Male","No","No","No","44446","US"
"7956-XQWGU","Male","No","No","No","07751","US"
"7957-RYHQD","Female","Yes","No","No","32803","US"
"7963-GQRMY","Female","No","Yes","Yes","07871","US"
"7963-SHNDT","Female","No","No","No","95391","US"
"7964-VEXDG","Male","No","No","Yes","66209","US"
"7964-YESJC","Female","No","Yes","No","07094","US"
"7964-ZRKKG","Male","No","Yes","No","53005","US"
"7966-YOTQW","Male","No","No","No","96130","US"
"7967-HYCDE","Male","No","No","No","73008","US"
"7968-QUXNS","Male","No","No","No","33181","US"
"7969-AULMZ","Female","No","No","No","48125","US"
"7969-FFOWG","Male","No","Yes","Yes","75039","US"
"7971-HLVXI","Male","No","Yes","Yes","32609","US"
"7973-DZRKH","Female","No","No","Yes","27518","US"
"7975-JMZNT","Male","No","Yes","No","64063","US"
"7975-TZMLR","Male","No","No","No","75159","US"
"7976-CICYS","Male","No","No","No","63137","US"
"7977-HXJKU","Male","No","No","Yes","92264","US"
"7978-DKUQH","Female","No","Yes","No","17552","US"
"7979-CORPM","Male","No","No","No","19027","US"
"7980-MHFLQ","Female","No","Yes","Yes","27801","US"
"7982-VCELR","Female","No","No","No","60432","US"
"7989-AWGEH","Male","No","Yes","Yes","07407","US"
"7989-CHGTL","Male","No","No","No","33598","US"
"7989-VCQOH","Male","No","Yes","Yes","32836","US"
"7993-NQLJE","Male","No","Yes","Yes","45414","US"
"7993-PYKOF","Male","No","Yes","No","64157","US"
"7994-UYIVZ","Male","No","Yes","No","34238","US"
"7994-XIRTR","Male","Yes","No","No","91040","US"
"7995-ZHHNZ","Male","No","Yes","No","94519","US"
"7996-BPXHY","Female","No","Yes","Yes","30307","US"
"7996-MHXLW","Female","No","No","No","67205","US"
"7997-EASSD","Female","No","Yes","No","60654","US"
"7998-WNZEM","Male","No","No","No","92887","US"
"7998-ZLXWN","Female","No","Yes","No","14845","US"
"8000-REIQB","Female","Yes","No","No","34473","US"
"8003-EWNDZ","Female","No","No","No","19947","US"
"8006-PYCSW","Female","No","No","No","07095","US"
"8007-YYPWD","Female","No","No","No","05701","US"
"8008-ESFLK","Female","No","Yes","No","14526","US"
"8008-HAWED","Male","No","No","No","80223","US"
"8008-OTEZX","Female","No","Yes","Yes","08731","US"
"8010-EZLOU","Male","Yes","No","No","74107","US"
"8012-SOUDQ","Female","Yes","No","No","54501","US"
"8015-IHCGW","Female","No","Yes","Yes","98642","US"
"8016-NCFVO","Male","Yes","No","No","73501","US"
"8016-ZMGMO","Female","Yes","Yes","No","28805","US"
"8017-LXHFA","Female","Yes","No","No","20190","US"
"8017-UVSZU","Female","No","Yes","No","33140","US"
"8019-ENHXU","Male","No","Yes","No","21409","US"
"8020-BWHYL","Female","Yes","No","No","95110","US"
"8022-BECSI","Male","No","No","No","33472","US"
"8023-QHAIO","Female","Yes","Yes","No","26201","US"
"8024-XNAFQ","Female","Yes","No","No","37857","US"
"8028-PNXHQ","Male","No","Yes","Yes","70611","US"
"8029-XYPWT","Male","Yes","Yes","No","02134","US"
"8033-ATFAS","Female","No","Yes","Yes","02081","US"
"8033-VCZGH","Male","No","Yes","No","76058","US"
"8034-RYTVV","Female","No","No","No","66204","US"
"8035-BUYVG","Male","No","Yes","No","07029","US"
"8035-PWSEV","Female","No","No","No","32217","US"
"8039-ACLPL","Female","No","Yes","Yes","01606","US"
"8039-EQPIM","Male","No","Yes","No","93023","US"
"8040-MNRTF","Female","No","No","No","40330","US"
"8041-TMEID","Male","Yes","Yes","No","02129","US"
"8042-JVNFH","Male","No","No","No","95819","US"
"8042-RNLKO","Male","No","No","No","01749","US"
"8043-PNYSD","Male","No","Yes","Yes","40059","US"
"8044-BGWPI","Male","No","Yes","Yes","04074","US"
"8046-DNVTL","Male","No","Yes","No","89144","US"
"8048-DSDFQ","Male","No","No","No","48094","US"
"8049-WJCLQ","Male","No","Yes","Yes","75116","US"
"8050-DVOJX","Male","Yes","No","No","39565","US"
"8050-WYBND","Female","No","No","Yes","70002","US"
"8050-XGRVL","Female","No","Yes","Yes","35763","US"
"8051-HJRLT","Female","Yes","No","No","08872","US"
"8053-WWDRO","Female","No","Yes","No","21286","US"
"8058-DMYRU","Male","Yes","No","No","02170","US"
"8058-INTPH","Female","No","No","No","28712","US"
"8058-JMEQO","Female","Yes","No","No","50009","US"
"8059-UDZFY","Female","Yes","No","Yes","31401","US"
"8060-HIWJJ","Male","No","No","No","66046","US"
"8062-YBDOE","Male","Yes","No","No","19605","US"
"8063-GBATB","Female","Yes","No","No","12508","US"
"8063-RJYNF","Male","No","No","No","43623","US"
"8064-RAVOH","Male","No","No","Yes","44104","US"
"8065-BVEPF","Male","Yes","No","No","75964","US"
"8065-QBYTO","Female","Yes","No","No","35901","US"
"8065-YKXKD","Female","No","No","No","24701","US"
"8066-POXGX","Female","No","No","No","44705","US"
"8067-NIOYM","Female","No","Yes","Yes","30548","US"
"8069-RHUXK","Female","No","Yes","Yes","33761","US"
"8069-YQQAJ","Male","No","No","No","34470","US"
"8070-AAWZP","Male","Yes","Yes","No","97470","US"
"8071-SBTRN","Female","No","No","No","54937","US"
"8073-IJDCM","Female","No","No","No","19073","US"
"8075-GXIUB","Male","Yes","Yes","No","95519","US"
"8076-FEZKJ","Male","No","No","No","28312","US"
"8079-XRJRS","Male","No","Yes","No","33440","US"
"8080-DDEMJ","Male","Yes","No","No","02766","US"
"8080-POTJR","Female","No","No","No","15122","US"
"8082-GHXOP","Male","No","No","Yes","49735","US"
"8083-YTZES","Male","No","No","No","15905","US"
"8084-OIVBS","Female","No","No","No","48854","US"
"8085-MSNLK","Female","No","Yes","No","36066","US"
"8086-OVPWV","Male","No","No","No","01603","US"
"8087-LGYHQ","Male","No","No","No","33763","US"
"8089-UZWLX","Female","Yes","No","No","36693","US"
"8091-TTVAX","Male","No","Yes","No","60642","US"
"8092-NLTGF","Male","No","No","No","27101","US"
"8095-WANWK","Female","No","No","No","24523","US"
"8096-LOIST","Female","No","No","No","29627","US"
"8097-OMULG","Male","No","Yes","Yes","33711","US"
"8097-VBQTZ","Male","No","No","No","75146","US"
"8098-LLAZX","Female","Yes","No","No","28906","US"
"8098-TDCBU","Female","No","Yes","No","98433","US"
"8099-MZPUJ","Male","No","Yes","Yes","40206","US"
"8100-HZZLJ","Female","No","No","Yes","60430","US"
"8100-PNJMH","Male","No","Yes","Yes","08536","US"
"8104-OSKWT","Female","No","No","No","45505","US"
"8106-GWQOK","Male","No","Yes","No","90814","US"
"8107-KNCIM","Male","Yes","Yes","No","06488","US"
"8107-RZLNV","Male","No","Yes","No","70586","US"
"8108-UXRQN","Female","No","Yes","Yes","74129","US"
"8109-YUOHE","Male","No","No","No","70401","US"
"8111-BKVDS","Female","No","No","No","91602","US"
"8111-RKSPX","Male","No","No","No","15106","US"
"8111-SLLHI","Male","Yes","Yes","No","38555","US"
"8118-LSUEL","Male","Yes","No","No","17837","US"
"8118-TJAFG","Male","No","Yes","Yes","59808","US"
"8120-JDCAM","Male","No","Yes","Yes","94563","US"
"8123-QBNAZ","Female","No","Yes","Yes","49091","US"
"8124-NZVGJ","Female","No","No","No","56377","US"
"8125-QPFJD","Female","No","Yes","No","30540","US"
"8128-YVJRG","Female","No","No","No","06801","US"
"8129-GMVGI","Female","No","Yes","Yes","02536","US"
"8132-YPVBX","Female","No","No","No","39073","US"
"8133-ANHHJ","Female","Yes","No","No","23114","US"
"8138-EALND","Male","No","No","No","88021","US"
"8143-ETQTI","Female","No","Yes","Yes","08015","US"
"8144-DGHXP","Female","No","No","No","80620","US"
"8146-QQKZH","Female","No","Yes","No","11501","US"
"8148-BPLZQ","Male","No","No","No","36207","US"
"8148-NLEGT","Female","No","Yes","Yes","48837","US"
"8148-WOCMK","Male","No","Yes","Yes","77012","US"
"8149-AIQCG","Male","No","No","No","33545","US"
"8149-RSOUN","Female","No","No","No","70520","US"
"8150-QUDFX","Male","No","No","No","10509","US"
"8152-UOBNY","Female","Yes","No","No","71109","US"
"8152-VETUR","Female","No","Yes","No","71292","US"
"8155-IBNHG","Female","No","Yes","No","22551","US"
"8158-WPEZG","Male","No","No","No","15202","US"
"8160-HOWOX","Female","No","No","No","63104","US"
"8161-QYMTT","Male","No","No","No","92603","US"
"8164-OCKUJ","Female","No","Yes","Yes","73010","US"
"8165-CBKXO","Male","No","Yes","Yes","80212","US"
"8165-ZJRNM","Female","No","Yes","Yes","07950","US"
"8166-ORCHU","Male","Yes","Yes","No","75137","US"
"8166-ZZTFS","Female","Yes","Yes","No","06468","US"
"8167-GJLRN","Male","No","No","No","90254","US"
"8168-UQWWF","Female","No","No","No","45030","US"
"8169-SAEJD","Male","Yes","Yes","No","60194","US"
"8173-RXAYP","Female","No","Yes","Yes","14830","US"
"8174-LNWMW","Female","No","No","No","61802","US"
"8174-TBVCF","Female","No","Yes","No","61073","US"
"8178-EYZUO","Male","No","No","No","04072","US"
"8180-AKMJV","Female","No","No","No","98121","US"
"8181-YHCMF","Female","No","Yes","Yes","82501","US"
"8182-BJDSI","Female","No","No","No","76308","US"
"8182-PNAGI","Male","No","No","No","61104","US"
"8183-ONMXC","Female","No","No","No","14214","US"
"8184-WMOFI","Male","No","Yes","Yes","29206","US"
"8185-UPYBR","Male","No","Yes","No","70563","US"
"8189-DUKMV","Female","No","Yes","No","80215","US"
"8189-HBVRW","Female","No","No","No","44057","US"
"8189-XRIKE","Female","Yes","No","No","70427","US"
"8190-ZTQFB","Male","No","No","No","11726","US"
"8191-XWSZG","Female","No","No","No","49456","US"
"8194-PEEBY","Female","No","Yes","Yes","60805","US"
"8197-BFWVU","Female","No","Yes","Yes","14456","US"
"8198-RKSZG","Female","No","Yes","Yes","92586","US"
"8199-ZLLSA","Male","No","No","No","42025","US"
"8200-KLNYW","Female","No","Yes","No","77384","US"
"8200-LGKSR","Male","No","Yes","No","37321","US"
"8201-AAXCB","Male","No","Yes","Yes","41102","US"
"8203-XJZRC","Male","No","No","No","32024","US"
"8204-TIFGJ","Female","No","No","No","78734","US"
"8204-YJCLA","Male","Yes","Yes","Yes","98020","US"
"8205-MQUGY","Male","No","Yes","Yes","87508","US"
"8205-OTCHB","Male","No","No","No","50702","US"
"8205-VSLRB","Male","No","Yes","No","68128","US"
"8207-DMRVL","Male","No","Yes","Yes","53597","US"
"8207-VVMYB","Female","No","Yes","No","23805","US"
"8208-EUMTE","Male","No","No","No","06226","US"
"8212-CRQXP","Female","No","Yes","No","08232","US"
"8212-DJRCH","Male","No","Yes","Yes","44053","US"
"8213-TAZPM","Female","No","Yes","Yes","70714","US"
"8215-NGSPE","Female","No","Yes","Yes","29909","US"
"8216-AZUUZ","Female","No","Yes","Yes","36870","US"
"8217-QYOHV","Male","No","No","No","02863","US"
"8218-FFJDS","Female","No","Yes","No","60093","US"
"8219-VYBVI","Male","No","No","Yes","70582","US"
"8220-OCUFY","Female","No","No","No","94022","US"
"8221-EQDGL","Male","No","Yes","No","70128","US"
"8221-HVAYI","Male","No","Yes","Yes","53022","US"
"8224-DWCKX","Male","Yes","No","No","84098","US"
"8224-IVVPA","Female","No","No","No","33187","US"
"8224-KDLKN","Male","No","Yes","Yes","45406","US"
"8224-UAXBZ","Female","No","Yes","No","91381","US"
"8225-BTJAU","Male","Yes","No","No","80218","US"
"8226-BXGES","Male","No","Yes","No","92029","US"
"8229-BUJHX","Female","No","Yes","Yes","44147","US"
"8229-MYEJZ","Female","No","No","No","77401","US"
"8229-TNIQA","Female","No","No","No","32601","US"
"8231-BSWXX","Male","No","No","No","18603","US"
"8232-CTLKO","Female","No","Yes","Yes","19440","US"
"8232-UTFOZ","Male","No","No","No","24503","US"
"8234-GSZYK","Male","No","No","No","77069","US"
"8237-ULIXL","Female","No","Yes","No","76008","US"
"8241-JUIQO","Female","No","No","No","37914","US"
"8242-JSVBO","Male","No","No","No","89706","US"
"8242-PDSGJ","Male","No","Yes","No","90210","US"
"8242-SOQUO","Female","Yes","No","No","50703","US"
"8245-UMPYT","Female","Yes","No","No","53094","US"
"8246-SHFGA","Male","No","No","No","55309","US"
"8249-THVEC","Male","No","Yes","Yes","49202","US"
"8250-ZNGGW","Female","Yes","No","No","55362","US"
"8257-RZAHR","Female","No","Yes","No","62656","US"
"8258-GSTJK","Male","Yes","No","No","08550","US"
"8259-DZLIZ","Female","No","Yes","Yes","34736","US"
"8259-NFJTV","Female","No","Yes","Yes","49783","US"
"8260-NGFNY","Female","No","No","No","57078","US"
"8261-GWDBQ","Female","Yes","Yes","No","28704","US"
"8262-COGGB","Male","No","No","No","75142","US"
"8263-JQAIK","Male","Yes","No","No","94564","US"
"8263-OKETD","Female","No","No","No","59802","US"
"8263-QMNTJ","Male","No","Yes","No","65738","US"
"8265-HKSOW","Female","No","Yes","Yes","29706","US"
"8266-VBFQL","Male","No","No","No","53548","US"
"8267-KFGYD","Male","No","No","Yes","61101","US"
"8267-ZNYVZ","Female","No","Yes","No","53190","US"
"8268-YDIXR","Male","No","Yes","No","48098","US"
"8270-RKSAP","Male","No","No","No","13901","US"
"8272-ONJLV","Male","No","No","No","80236","US"
"8276-MQBYC","Male","Yes","No","No","20657","US"
"8277-RVRSV","Female","No","Yes","Yes","98005","US"
"8280-MQRQN","Female","No","No","No","70820","US"
"8285-ABVLB","Female","No","Yes","No","80121","US"
"8286-AFUYI","Male","No","No","No","67211","US"
"8290-YWKHZ","Female","Yes","Yes","No","77013","US"
"8292-FRFZQ","Female","No","No","No","10605","US"
"8292-ITGYJ","Female","No","Yes","Yes","87102","US"
"8292-TYSPY","Male","No","No","No","18235","US"
"8294-UIMBA","Female","No","No","No","34480","US"
"8295-FHIVV","Male","No","No","No","76310","US"
"8295-KMENE","Female","No","Yes","Yes","63084","US"
"8305-VHZBZ","Male","No","No","No","70438","US"
"8309-IEYJD","Female","Yes","No","No","78584","US"
"8309-PPCED","Female","No","Yes","No","91390","US"
"8311-UEUAB","Female","No","Yes","Yes","11436","US"
"8313-AFGBW","Male","No","Yes","No","76574","US"
"8313-KTIHG","Male","No","No","No","79110","US"
"8313-NDOIA","Female","No","No","No","75401","US"
"8314-DPQHL","Male","No","No","No","91345","US"
"8314-HTWVE","Female","No","Yes","Yes","35674","US"
"8316-BBQAY","Female","No","No","No","71055","US"
"8317-BVKSO","Male","No","No","No","15425","US"
"8318-LCNBW","Male","No","Yes","No","53089","US"
"8319-QBEHW","Male","No","No","Yes","01776","US"
"8325-QRPZR","Female","No","No","No","49058","US"
"8327-LZKAS","Female","Yes","Yes","No","01742","US"
"8327-WKMIE","Male","No","No","No","08077","US"
"8328-SKJNO","Male","No","No","Yes","27344","US"
"8329-GWVPJ","Female","No","Yes","Yes","53185","US"
"8329-IBCTI","Female","No","No","No","48334","US"
"8329-UTMVM","Male","Yes","No","No","32934","US"
"8331-ZXFOE","Female","No","No","No","06107","US"
"8332-OSJDW","Male","No","Yes","Yes","28075","US"
"8336-TAVKX","Female","Yes","Yes","No","10805","US"
"8337-MSSXB","Female","No","No","No","44709","US"
"8337-UPOAQ","Male","Yes","Yes","No","62305","US"
"8338-QIUNR","Male","No","Yes","Yes","72801","US"
"8344-WFMFH","Male","No","No","Yes","63042","US"
"8345-MVDYC","Female","No","No","No","32541","US"
"8347-GDTMP","Female","No","Yes","No","36360","US"
"8348-HFYIV","Male","No","No","No","55906","US"
"8348-JLBUG","Male","Yes","Yes","No","94945","US"
"8350-NYMVI","Female","No","No","No","01581","US"
"8356-WUAOJ","Female","No","Yes","No","32141","US"
"8357-EQXFO","Female","No","No","No","32097","US"
"8361-LBRDI","Female","No","No","No","60404","US"
"8361-LTMKD","Male","Yes","Yes","No","20895","US"
"8364-TRMMK","Female","No","No","No","54476","US"
"8372-JUXUI","Male","No","No","Yes","06518","US"
"8374-UULRV","Male","No","No","No","38829","US"
